"","cause_type","create_time","dataset","drop","causal_strength","finish_time","if_bugs","if_finish","if_writeDown","imc_click","imc_sports","task_id","condition_index","effect_type","cause_num","effect_num","rel_type","intvn"
"1991","c3","10/6/21 14:40","three_pos_8_4_0_12.csv",0,10,"10/6/21 14:48","0","Finish","0",1,"","fjs82xUYK32tGzmWpZ8v",1,"e1",3,1,"nonVeridical","0"
"1992","c1","10/6/21 14:40","three_pos_8_4_0_12.csv",0,0,"10/6/21 14:48","0","Finish","0",1,"","fjs82xUYK32tGzmWpZ8v",1,"e1",1,1,"veridical","2"
"1993","c2","10/6/21 14:40","three_pos_8_4_0_12.csv",0,3,"10/6/21 14:48","0","Finish","0",1,"","fjs82xUYK32tGzmWpZ8v",1,"e2",2,2,"veridical","1"
"1994","c3","10/6/21 14:40","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:48","0","Finish","0",1,"","fjs82xUYK32tGzmWpZ8v",1,"e2",3,2,"nonVeridical","0"
"1995","c1","10/6/21 14:40","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:48","0","Finish","0",1,"","fjs82xUYK32tGzmWpZ8v",1,"e2",1,2,"nonVeridical","2"
"1996","c2","10/6/21 14:40","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:48","0","Finish","0",1,"","fjs82xUYK32tGzmWpZ8v",1,"e3",2,3,"nonVeridical","1"
"1997","c3","10/6/21 14:40","three_pos_8_4_0_12.csv",0,5,"10/6/21 14:48","0","Finish","0",1,"","fjs82xUYK32tGzmWpZ8v",1,"e3",3,3,"veridical","0"
"1998","c1","10/6/21 14:40","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:48","0","Finish","0",1,"","fjs82xUYK32tGzmWpZ8v",1,"e3",1,3,"nonVeridical","2"
"1999","c2","10/6/21 14:40","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:57","0","Finish","0",0,"","XNGzkDjdd22oQMZDekDM",1,"e1",2,1,"nonVeridical","1"
"2000","c3","10/6/21 14:40","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:57","0","Finish","0",0,"","XNGzkDjdd22oQMZDekDM",1,"e1",3,1,"nonVeridical","0"
"2001","c1","10/6/21 14:40","three_pos_10_2_0_12.csv",0,7,"10/6/21 14:57","0","Finish","0",0,"","XNGzkDjdd22oQMZDekDM",1,"e1",1,1,"veridical","2"
"2002","c2","10/6/21 14:40","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:57","0","Finish","0",0,"","XNGzkDjdd22oQMZDekDM",1,"e2",2,2,"veridical","1"
"2003","c3","10/6/21 14:40","three_pos_10_2_0_12.csv",0,8,"10/6/21 14:57","0","Finish","0",0,"","XNGzkDjdd22oQMZDekDM",1,"e2",3,2,"nonVeridical","0"
"2004","c1","10/6/21 14:40","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:57","0","Finish","0",0,"","XNGzkDjdd22oQMZDekDM",1,"e2",1,2,"nonVeridical","2"
"2005","c2","10/6/21 14:40","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:57","0","Finish","0",0,"","XNGzkDjdd22oQMZDekDM",1,"e3",2,3,"nonVeridical","1"
"2006","c3","10/6/21 14:40","three_pos_10_2_0_12.csv",0,7,"10/6/21 14:57","0","Finish","0",0,"","XNGzkDjdd22oQMZDekDM",1,"e3",3,3,"veridical","0"
"2007","c1","10/6/21 14:40","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:57","0","Finish","0",0,"","XNGzkDjdd22oQMZDekDM",1,"e3",1,3,"nonVeridical","2"
"2008","c1","10/6/21 14:41","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:55","0","Finish","0",0,"","RK9YdUQQg6O7iNH9Hpwt",1,"e1",1,1,"veridical","2"
"2009","c2","10/6/21 14:41","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:55","0","Finish","0",0,"","RK9YdUQQg6O7iNH9Hpwt",1,"e1",2,1,"nonVeridical","1"
"2010","c3","10/6/21 14:41","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:55","0","Finish","0",0,"","RK9YdUQQg6O7iNH9Hpwt",1,"e1",3,1,"nonVeridical","0"
"2011","c1","10/6/21 14:41","three_pos_8_4_0_12.csv",0,5,"10/6/21 14:55","0","Finish","0",0,"","RK9YdUQQg6O7iNH9Hpwt",1,"e2",1,2,"nonVeridical","2"
"2012","c2","10/6/21 14:41","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:55","0","Finish","0",0,"","RK9YdUQQg6O7iNH9Hpwt",1,"e2",2,2,"veridical","1"
"2013","c3","10/6/21 14:41","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:55","0","Finish","0",0,"","RK9YdUQQg6O7iNH9Hpwt",1,"e2",3,2,"nonVeridical","0"
"2014","c1","10/6/21 14:41","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:55","0","Finish","0",0,"","RK9YdUQQg6O7iNH9Hpwt",1,"e3",1,3,"nonVeridical","2"
"2015","c2","10/6/21 14:41","three_pos_8_4_0_12.csv",0,5,"10/6/21 14:55","0","Finish","0",0,"","RK9YdUQQg6O7iNH9Hpwt",1,"e3",2,3,"nonVeridical","1"
"2016","c3","10/6/21 14:41","three_pos_8_4_0_12.csv",0,5,"10/6/21 14:55","0","Finish","0",0,"","RK9YdUQQg6O7iNH9Hpwt",1,"e3",3,3,"veridical","0"
"2017","c3","10/6/21 14:41","three_pos_10_2_0_12.csv",0,3,"10/6/21 14:51","0","Finish","0",1,"","CrhFSTM03kwLJlB5X7VZ",2,"e1",3,1,"nonVeridical","0"
"2018","c2","10/6/21 14:41","three_pos_10_2_0_12.csv",0,2,"10/6/21 14:51","0","Finish","0",1,"","CrhFSTM03kwLJlB5X7VZ",2,"e1",2,1,"nonVeridical","1"
"2019","c1","10/6/21 14:41","three_pos_10_2_0_12.csv",0,7,"10/6/21 14:51","0","Finish","0",1,"","CrhFSTM03kwLJlB5X7VZ",2,"e1",1,1,"veridical","2"
"2020","c3","10/6/21 14:41","three_pos_10_2_0_12.csv",0,7,"10/6/21 14:51","0","Finish","0",1,"","CrhFSTM03kwLJlB5X7VZ",2,"e2",3,2,"nonVeridical","0"
"2021","c2","10/6/21 14:41","three_pos_10_2_0_12.csv",0,7,"10/6/21 14:51","0","Finish","0",1,"","CrhFSTM03kwLJlB5X7VZ",2,"e2",2,2,"veridical","1"
"2022","c1","10/6/21 14:41","three_pos_10_2_0_12.csv",0,2,"10/6/21 14:51","0","Finish","0",1,"","CrhFSTM03kwLJlB5X7VZ",2,"e2",1,2,"nonVeridical","2"
"2023","c3","10/6/21 14:41","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:51","0","Finish","0",1,"","CrhFSTM03kwLJlB5X7VZ",2,"e3",3,3,"veridical","0"
"2024","c2","10/6/21 14:41","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:51","0","Finish","0",1,"","CrhFSTM03kwLJlB5X7VZ",2,"e3",2,3,"nonVeridical","1"
"2025","c1","10/6/21 14:41","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:51","0","Finish","0",1,"","CrhFSTM03kwLJlB5X7VZ",2,"e3",1,3,"nonVeridical","2"
"2026","c2","10/6/21 14:42","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:50","0","Finish","0",1,"","4DdT6LJw9HQBXH5Oyp7u",2,"e1",2,1,"nonVeridical","1"
"2027","c1","10/6/21 14:42","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:50","0","Finish","0",1,"","4DdT6LJw9HQBXH5Oyp7u",2,"e1",1,1,"veridical","2"
"2028","c3","10/6/21 14:42","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:50","0","Finish","0",1,"","4DdT6LJw9HQBXH5Oyp7u",2,"e1",3,1,"nonVeridical","0"
"2029","c2","10/6/21 14:42","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:50","0","Finish","0",1,"","4DdT6LJw9HQBXH5Oyp7u",2,"e2",2,2,"veridical","1"
"2030","c1","10/6/21 14:42","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:50","0","Finish","0",1,"","4DdT6LJw9HQBXH5Oyp7u",2,"e2",1,2,"nonVeridical","2"
"2031","c3","10/6/21 14:42","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:50","0","Finish","0",1,"","4DdT6LJw9HQBXH5Oyp7u",2,"e2",3,2,"nonVeridical","0"
"2032","c2","10/6/21 14:42","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:50","0","Finish","0",1,"","4DdT6LJw9HQBXH5Oyp7u",2,"e3",2,3,"nonVeridical","1"
"2033","c1","10/6/21 14:42","three_pos_8_4_0_12.csv",0,9,"10/6/21 14:50","0","Finish","0",1,"","4DdT6LJw9HQBXH5Oyp7u",2,"e3",1,3,"nonVeridical","2"
"2034","c3","10/6/21 14:42","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:50","0","Finish","0",1,"","4DdT6LJw9HQBXH5Oyp7u",2,"e3",3,3,"veridical","0"
"2035","c3","10/6/21 14:43","three_pos_8_4_0_12.csv",0,1,"10/6/21 15:01","0","Finish","0",1,"","E4Vgsxo73U88psLhJikK",3,"e1",3,1,"nonVeridical","0"
"2036","c1","10/6/21 14:43","three_pos_8_4_0_12.csv",0,2,"10/6/21 15:01","0","Finish","0",1,"","E4Vgsxo73U88psLhJikK",3,"e1",1,1,"veridical","2"
"2037","c2","10/6/21 14:43","three_pos_8_4_0_12.csv",0,6,"10/6/21 15:01","0","Finish","0",1,"","E4Vgsxo73U88psLhJikK",3,"e1",2,1,"nonVeridical","1"
"2038","c3","10/6/21 14:43","three_pos_8_4_0_12.csv",0,2,"10/6/21 15:01","0","Finish","0",1,"","E4Vgsxo73U88psLhJikK",3,"e2",3,2,"nonVeridical","0"
"2039","c1","10/6/21 14:43","three_pos_8_4_0_12.csv",0,1,"10/6/21 15:01","0","Finish","0",1,"","E4Vgsxo73U88psLhJikK",3,"e2",1,2,"nonVeridical","2"
"2040","c2","10/6/21 14:43","three_pos_8_4_0_12.csv",0,6,"10/6/21 15:01","0","Finish","0",1,"","E4Vgsxo73U88psLhJikK",3,"e2",2,2,"veridical","1"
"2041","c3","10/6/21 14:43","three_pos_8_4_0_12.csv",0,2,"10/6/21 15:01","0","Finish","0",1,"","E4Vgsxo73U88psLhJikK",3,"e3",3,3,"veridical","0"
"2042","c1","10/6/21 14:43","three_pos_8_4_0_12.csv",0,3,"10/6/21 15:01","0","Finish","0",1,"","E4Vgsxo73U88psLhJikK",3,"e3",1,3,"nonVeridical","2"
"2043","c2","10/6/21 14:43","three_pos_8_4_0_12.csv",0,4,"10/6/21 15:01","0","Finish","0",1,"","E4Vgsxo73U88psLhJikK",3,"e3",2,3,"nonVeridical","1"
"2044","c2","10/6/21 14:43","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:55","0","Finish","0",1,"","h17wtdv9g13YG6PgTmGI",3,"e1",2,1,"nonVeridical","1"
"2045","c1","10/6/21 14:43","three_pos_10_2_0_12.csv",0,7,"10/6/21 14:55","0","Finish","0",1,"","h17wtdv9g13YG6PgTmGI",3,"e1",1,1,"veridical","2"
"2046","c3","10/6/21 14:43","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:55","0","Finish","0",1,"","h17wtdv9g13YG6PgTmGI",3,"e1",3,1,"nonVeridical","0"
"2047","c2","10/6/21 14:43","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:55","0","Finish","0",1,"","h17wtdv9g13YG6PgTmGI",3,"e2",2,2,"veridical","1"
"2048","c1","10/6/21 14:43","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:55","0","Finish","0",1,"","h17wtdv9g13YG6PgTmGI",3,"e2",1,2,"nonVeridical","2"
"2049","c3","10/6/21 14:43","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:55","0","Finish","0",1,"","h17wtdv9g13YG6PgTmGI",3,"e2",3,2,"nonVeridical","0"
"2050","c2","10/6/21 14:43","three_pos_10_2_0_12.csv",0,8,"10/6/21 14:55","0","Finish","0",1,"","h17wtdv9g13YG6PgTmGI",3,"e3",2,3,"nonVeridical","1"
"2051","c1","10/6/21 14:43","three_pos_10_2_0_12.csv",0,8,"10/6/21 14:55","0","Finish","0",1,"","h17wtdv9g13YG6PgTmGI",3,"e3",1,3,"nonVeridical","2"
"2052","c3","10/6/21 14:43","three_pos_10_2_0_12.csv",0,8,"10/6/21 14:55","0","Finish","0",1,"","h17wtdv9g13YG6PgTmGI",3,"e3",3,3,"veridical","0"
"2053","c3","10/6/21 14:44","three_pos_8_4_0_12.csv",0,7,"10/6/21 15:01","0","Finish","0",0,"","0Ngzbcr2iRpacUBranS9",3,"e1",3,1,"nonVeridical","0"
"2054","c2","10/6/21 14:44","three_pos_8_4_0_12.csv",0,3,"10/6/21 15:01","0","Finish","0",0,"","0Ngzbcr2iRpacUBranS9",3,"e1",2,1,"nonVeridical","1"
"2055","c1","10/6/21 14:44","three_pos_8_4_0_12.csv",0,4,"10/6/21 15:01","0","Finish","0",0,"","0Ngzbcr2iRpacUBranS9",3,"e1",1,1,"veridical","2"
"2056","c3","10/6/21 14:44","three_pos_8_4_0_12.csv",0,8,"10/6/21 15:01","0","Finish","0",0,"","0Ngzbcr2iRpacUBranS9",3,"e2",3,2,"nonVeridical","0"
"2057","c2","10/6/21 14:44","three_pos_8_4_0_12.csv",0,7,"10/6/21 15:01","0","Finish","0",0,"","0Ngzbcr2iRpacUBranS9",3,"e2",2,2,"veridical","1"
"2058","c1","10/6/21 14:44","three_pos_8_4_0_12.csv",0,1,"10/6/21 15:01","0","Finish","0",0,"","0Ngzbcr2iRpacUBranS9",3,"e2",1,2,"nonVeridical","2"
"2059","c3","10/6/21 14:44","three_pos_8_4_0_12.csv",0,9,"10/6/21 15:01","0","Finish","0",0,"","0Ngzbcr2iRpacUBranS9",3,"e3",3,3,"veridical","0"
"2060","c2","10/6/21 14:44","three_pos_8_4_0_12.csv",0,7,"10/6/21 15:01","0","Finish","0",0,"","0Ngzbcr2iRpacUBranS9",3,"e3",2,3,"nonVeridical","1"
"2061","c1","10/6/21 14:44","three_pos_8_4_0_12.csv",0,6,"10/6/21 15:01","0","Finish","0",0,"","0Ngzbcr2iRpacUBranS9",3,"e3",1,3,"nonVeridical","2"
"2062","c2","10/6/21 14:44","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:58","0","Finish","0",1,"","lkPCYOF2rH5QonjaeyJc",1,"e1",2,1,"nonVeridical","1"
"2063","c3","10/6/21 14:44","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:58","0","Finish","0",1,"","lkPCYOF2rH5QonjaeyJc",1,"e1",3,1,"nonVeridical","0"
"2064","c1","10/6/21 14:44","three_pos_9_3_3_9.csv",0,5,"10/6/21 14:58","0","Finish","0",1,"","lkPCYOF2rH5QonjaeyJc",1,"e1",1,1,"veridical","2"
"2065","c2","10/6/21 14:44","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:58","0","Finish","0",1,"","lkPCYOF2rH5QonjaeyJc",1,"e2",2,2,"veridical","1"
"2066","c3","10/6/21 14:44","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:58","0","Finish","0",1,"","lkPCYOF2rH5QonjaeyJc",1,"e2",3,2,"nonVeridical","0"
"2067","c1","10/6/21 14:44","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:58","0","Finish","0",1,"","lkPCYOF2rH5QonjaeyJc",1,"e2",1,2,"nonVeridical","2"
"2068","c2","10/6/21 14:44","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:58","0","Finish","0",1,"","lkPCYOF2rH5QonjaeyJc",1,"e3",2,3,"nonVeridical","1"
"2069","c3","10/6/21 14:44","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:58","0","Finish","0",1,"","lkPCYOF2rH5QonjaeyJc",1,"e3",3,3,"veridical","0"
"2070","c1","10/6/21 14:44","three_pos_9_3_3_9.csv",0,5,"10/6/21 14:58","0","Finish","0",1,"","lkPCYOF2rH5QonjaeyJc",1,"e3",1,3,"nonVeridical","2"
"2071","c2","10/6/21 14:44","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:58","0","Finish","0",1,"","Y1khjg0dPp7v8pvBMvZT",2,"e1",2,1,"nonVeridical","1"
"2072","c3","10/6/21 14:44","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:58","0","Finish","0",1,"","Y1khjg0dPp7v8pvBMvZT",2,"e1",3,1,"nonVeridical","0"
"2073","c1","10/6/21 14:44","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:58","0","Finish","0",1,"","Y1khjg0dPp7v8pvBMvZT",2,"e1",1,1,"veridical","2"
"2074","c2","10/6/21 14:44","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:58","0","Finish","0",1,"","Y1khjg0dPp7v8pvBMvZT",2,"e2",2,2,"veridical","1"
"2075","c3","10/6/21 14:44","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:58","0","Finish","0",1,"","Y1khjg0dPp7v8pvBMvZT",2,"e2",3,2,"nonVeridical","0"
"2076","c1","10/6/21 14:44","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:58","0","Finish","0",1,"","Y1khjg0dPp7v8pvBMvZT",2,"e2",1,2,"nonVeridical","2"
"2077","c2","10/6/21 14:44","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:58","0","Finish","0",1,"","Y1khjg0dPp7v8pvBMvZT",2,"e3",2,3,"nonVeridical","1"
"2078","c3","10/6/21 14:44","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:58","0","Finish","0",1,"","Y1khjg0dPp7v8pvBMvZT",2,"e3",3,3,"veridical","0"
"2079","c1","10/6/21 14:44","three_pos_10_2_0_12.csv",0,3,"10/6/21 14:58","0","Finish","0",1,"","Y1khjg0dPp7v8pvBMvZT",2,"e3",1,3,"nonVeridical","2"
"2080","c3","10/6/21 14:44","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:55","0","Finish","0",0,"soccer_snowboarding_running_cycling","2JlZPTOK4bIWzCL6HMEM",2,"e1",3,1,"nonVeridical","0"
"2081","c1","10/6/21 14:44","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:55","0","Finish","0",0,"soccer_snowboarding_running_cycling","2JlZPTOK4bIWzCL6HMEM",2,"e1",1,1,"veridical","2"
"2082","c2","10/6/21 14:44","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:55","0","Finish","0",0,"soccer_snowboarding_running_cycling","2JlZPTOK4bIWzCL6HMEM",2,"e1",2,1,"nonVeridical","1"
"2083","c3","10/6/21 14:44","three_pos_8_4_0_12.csv",0,2,"10/6/21 14:55","0","Finish","0",0,"soccer_snowboarding_running_cycling","2JlZPTOK4bIWzCL6HMEM",2,"e2",3,2,"nonVeridical","0"
"2084","c1","10/6/21 14:44","three_pos_8_4_0_12.csv",0,3,"10/6/21 14:55","0","Finish","0",0,"soccer_snowboarding_running_cycling","2JlZPTOK4bIWzCL6HMEM",2,"e2",1,2,"nonVeridical","2"
"2085","c2","10/6/21 14:44","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:55","0","Finish","0",0,"soccer_snowboarding_running_cycling","2JlZPTOK4bIWzCL6HMEM",2,"e2",2,2,"veridical","1"
"2086","c3","10/6/21 14:44","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:55","0","Finish","0",0,"soccer_snowboarding_running_cycling","2JlZPTOK4bIWzCL6HMEM",2,"e3",3,3,"veridical","0"
"2087","c1","10/6/21 14:44","three_pos_8_4_0_12.csv",0,3,"10/6/21 14:55","0","Finish","0",0,"soccer_snowboarding_running_cycling","2JlZPTOK4bIWzCL6HMEM",2,"e3",1,3,"nonVeridical","2"
"2088","c2","10/6/21 14:44","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:55","0","Finish","0",0,"soccer_snowboarding_running_cycling","2JlZPTOK4bIWzCL6HMEM",2,"e3",2,3,"nonVeridical","1"
"2089","c2","10/6/21 14:44","three_pos_10_2_0_12.csv",0,10,"10/6/21 15:09","0","Finish","0",0,"skiing_football_tennis_soccer_snowboarding_basketball_running_cycling_notlist_hockey","yORd4dCySV8VIYrhaw95",3,"e1",2,1,"nonVeridical","1"
"2090","c1","10/6/21 14:44","three_pos_10_2_0_12.csv",0,10,"10/6/21 15:09","0","Finish","0",0,"skiing_football_tennis_soccer_snowboarding_basketball_running_cycling_notlist_hockey","yORd4dCySV8VIYrhaw95",3,"e1",1,1,"veridical","2"
"2091","c3","10/6/21 14:44","three_pos_10_2_0_12.csv",0,10,"10/6/21 15:09","0","Finish","0",0,"skiing_football_tennis_soccer_snowboarding_basketball_running_cycling_notlist_hockey","yORd4dCySV8VIYrhaw95",3,"e1",3,1,"nonVeridical","0"
"2092","c2","10/6/21 14:44","three_pos_10_2_0_12.csv",0,10,"10/6/21 15:09","0","Finish","0",0,"skiing_football_tennis_soccer_snowboarding_basketball_running_cycling_notlist_hockey","yORd4dCySV8VIYrhaw95",3,"e2",2,2,"veridical","1"
"2093","c1","10/6/21 14:44","three_pos_10_2_0_12.csv",0,10,"10/6/21 15:09","0","Finish","0",0,"skiing_football_tennis_soccer_snowboarding_basketball_running_cycling_notlist_hockey","yORd4dCySV8VIYrhaw95",3,"e2",1,2,"nonVeridical","2"
"2094","c3","10/6/21 14:44","three_pos_10_2_0_12.csv",0,10,"10/6/21 15:09","0","Finish","0",0,"skiing_football_tennis_soccer_snowboarding_basketball_running_cycling_notlist_hockey","yORd4dCySV8VIYrhaw95",3,"e2",3,2,"nonVeridical","0"
"2095","c2","10/6/21 14:44","three_pos_10_2_0_12.csv",0,10,"10/6/21 15:09","0","Finish","0",0,"skiing_football_tennis_soccer_snowboarding_basketball_running_cycling_notlist_hockey","yORd4dCySV8VIYrhaw95",3,"e3",2,3,"nonVeridical","1"
"2096","c1","10/6/21 14:44","three_pos_10_2_0_12.csv",0,10,"10/6/21 15:09","0","Finish","0",0,"skiing_football_tennis_soccer_snowboarding_basketball_running_cycling_notlist_hockey","yORd4dCySV8VIYrhaw95",3,"e3",1,3,"nonVeridical","2"
"2097","c3","10/6/21 14:44","three_pos_10_2_0_12.csv",0,10,"10/6/21 15:09","0","Finish","0",0,"skiing_football_tennis_soccer_snowboarding_basketball_running_cycling_notlist_hockey","yORd4dCySV8VIYrhaw95",3,"e3",3,3,"veridical","0"
"2098","c1","10/6/21 14:45","three_pos_10_2_0_12.csv",0,10,"10/6/21 14:53","0","Finish","0",1,"","oEkov5eJEHv3ZC2ZoYT2",1,"e1",1,1,"veridical","2"
"2099","c2","10/6/21 14:45","three_pos_10_2_0_12.csv",0,0,"10/6/21 14:53","0","Finish","0",1,"","oEkov5eJEHv3ZC2ZoYT2",1,"e1",2,1,"nonVeridical","1"
"2100","c3","10/6/21 14:45","three_pos_10_2_0_12.csv",0,0,"10/6/21 14:53","0","Finish","0",1,"","oEkov5eJEHv3ZC2ZoYT2",1,"e1",3,1,"nonVeridical","0"
"2101","c1","10/6/21 14:45","three_pos_10_2_0_12.csv",0,0,"10/6/21 14:53","0","Finish","0",1,"","oEkov5eJEHv3ZC2ZoYT2",1,"e2",1,2,"nonVeridical","2"
"2102","c2","10/6/21 14:45","three_pos_10_2_0_12.csv",0,10,"10/6/21 14:53","0","Finish","0",1,"","oEkov5eJEHv3ZC2ZoYT2",1,"e2",2,2,"veridical","1"
"2103","c3","10/6/21 14:45","three_pos_10_2_0_12.csv",0,0,"10/6/21 14:53","0","Finish","0",1,"","oEkov5eJEHv3ZC2ZoYT2",1,"e2",3,2,"nonVeridical","0"
"2104","c1","10/6/21 14:45","three_pos_10_2_0_12.csv",0,0,"10/6/21 14:53","0","Finish","0",1,"","oEkov5eJEHv3ZC2ZoYT2",1,"e3",1,3,"nonVeridical","2"
"2105","c2","10/6/21 14:45","three_pos_10_2_0_12.csv",0,0,"10/6/21 14:53","0","Finish","0",1,"","oEkov5eJEHv3ZC2ZoYT2",1,"e3",2,3,"nonVeridical","1"
"2106","c3","10/6/21 14:45","three_pos_10_2_0_12.csv",0,10,"10/6/21 14:53","0","Finish","0",1,"","oEkov5eJEHv3ZC2ZoYT2",1,"e3",3,3,"veridical","0"
"2107","c1","10/6/21 14:45","three_pos_9_3_3_9.csv",0,5,"10/6/21 14:55","0","Finish","0",1,"","EUY0TGLWkKZU7xjbZUl0",2,"e1",1,1,"veridical","2"
"2108","c3","10/6/21 14:45","three_pos_9_3_3_9.csv",0,1,"10/6/21 14:55","0","Finish","0",1,"","EUY0TGLWkKZU7xjbZUl0",2,"e1",3,1,"nonVeridical","0"
"2109","c2","10/6/21 14:45","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:55","0","Finish","0",1,"","EUY0TGLWkKZU7xjbZUl0",2,"e1",2,1,"nonVeridical","1"
"2110","c1","10/6/21 14:45","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:55","0","Finish","0",1,"","EUY0TGLWkKZU7xjbZUl0",2,"e2",1,2,"nonVeridical","2"
"2111","c3","10/6/21 14:45","three_pos_9_3_3_9.csv",0,1,"10/6/21 14:55","0","Finish","0",1,"","EUY0TGLWkKZU7xjbZUl0",2,"e2",3,2,"nonVeridical","0"
"2112","c2","10/6/21 14:45","three_pos_9_3_3_9.csv",0,5,"10/6/21 14:55","0","Finish","0",1,"","EUY0TGLWkKZU7xjbZUl0",2,"e2",2,2,"veridical","1"
"2113","c1","10/6/21 14:45","three_pos_9_3_3_9.csv",0,1,"10/6/21 14:55","0","Finish","0",1,"","EUY0TGLWkKZU7xjbZUl0",2,"e3",1,3,"nonVeridical","2"
"2114","c3","10/6/21 14:45","three_pos_9_3_3_9.csv",0,4,"10/6/21 14:55","0","Finish","0",1,"","EUY0TGLWkKZU7xjbZUl0",2,"e3",3,3,"veridical","0"
"2115","c2","10/6/21 14:45","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:55","0","Finish","0",1,"","EUY0TGLWkKZU7xjbZUl0",2,"e3",2,3,"nonVeridical","1"
"2116","c3","10/6/21 14:45","three_pos_9_3_3_9.csv",0,0,"10/6/21 14:57","0","Finish","0",1,"","cpEcfSgLJgWLIZ8N2B6j",3,"e1",3,1,"nonVeridical","0"
"2117","c1","10/6/21 14:45","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:57","0","Finish","0",1,"","cpEcfSgLJgWLIZ8N2B6j",3,"e1",1,1,"veridical","2"
"2118","c2","10/6/21 14:45","three_pos_9_3_3_9.csv",0,0,"10/6/21 14:57","0","Finish","0",1,"","cpEcfSgLJgWLIZ8N2B6j",3,"e1",2,1,"nonVeridical","1"
"2119","c3","10/6/21 14:45","three_pos_9_3_3_9.csv",0,3,"10/6/21 14:57","0","Finish","0",1,"","cpEcfSgLJgWLIZ8N2B6j",3,"e2",3,2,"nonVeridical","0"
"2120","c1","10/6/21 14:45","three_pos_9_3_3_9.csv",0,2,"10/6/21 14:57","0","Finish","0",1,"","cpEcfSgLJgWLIZ8N2B6j",3,"e2",1,2,"nonVeridical","2"
"2121","c2","10/6/21 14:45","three_pos_9_3_3_9.csv",0,5,"10/6/21 14:57","0","Finish","0",1,"","cpEcfSgLJgWLIZ8N2B6j",3,"e2",2,2,"veridical","1"
"2122","c3","10/6/21 14:45","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:57","0","Finish","0",1,"","cpEcfSgLJgWLIZ8N2B6j",3,"e3",3,3,"veridical","0"
"2123","c1","10/6/21 14:45","three_pos_9_3_3_9.csv",0,0,"10/6/21 14:57","0","Finish","0",1,"","cpEcfSgLJgWLIZ8N2B6j",3,"e3",1,3,"nonVeridical","2"
